Latitude,Longitude,Address,Name,Website,Time Added,Eco & Sustainability Terms,Ethical & Slave-Free Terms,Relational & Direct Terms,Matching Sentences
37.733631,-122.163081,"333 E 14th St, San Leandro, CA 94577",7-Eleven,https://www.7-eleven.com/locations/ca/san-leandro/333-east-14th-st-14204?utm_source=G&utm_medium=local&utm_campaign=google-local,02:01:09,,"human rights, no child labor, no forced labor",,
37.692955,-122.093558,"20600 John Dr, Castro Valley, CA 94546",neighborhood coffee,http://www.neighborhoodcoffee.co/,02:02:30,,,,
37.782768,-122.204217,"2603b High St, Oakland, CA 94619",La Perla Tapatia Cafe,,02:04:07,,,,
37.722834,-122.154733,"194 Pelton Center Way, San Leandro, CA 94577",Pelton Cafe,https://peltoncafe.wixsite.com/peltoncafe,02:10:10,,,,
37.70388,-122.129166,"15070 Hesperian Blvd, San Leandro, CA 94578",Joe’s Pho,https://joespho.com/joesphooriginal?utm_source=google,02:11:42,,,,
37.673859,-122.123515,"17665 Hesperian Blvd, San Lorenzo, CA 94580",Frodo Joe's Coffee & Tea,http://www.frodojoes.com/,02:19:57,,,,
37.686422,-122.122116,"15 E Lewelling Blvd, San Lorenzo, CA 94580",Boba Run,https://www.instagram.com/bobarunslz?igsh=MWpma3ZuemJjbmR2dA==,02:20:26,,,,
37.833979,-122.131201,"910 Country Club Dr, Moraga, CA 94556",Si Si Caffe,,02:24:40,,,,
37.836317,-122.129693,"1012 School St, Moraga, CA 94556",Ranch House Cafe Moraga,,02:24:48,,,,
37.861561,-122.127615,"337 Rheem Blvd, Moraga, CA 94556",Town Bakery & Cafe,https://townbakerycafe.wixsite.com/townbakery,02:24:58,,,,
37.841419,-122.110107,"1928 Saint Mary's Rd, Moraga, CA 94575",Café Louis,,02:25:06,,,,
37.83608,-122.126651,"1460 Moraga Rd, Moraga, CA 94556",iTea,http://www.itea-usa.com/,02:25:16,,,,
37.883071,-122.187839,"26 Orinda Way, Orinda, CA 94563",Cafe Teatro,http://cafeteatrorinda.com/,02:25:25,,,,
37.901396,-122.060234,"1644 N Broadway, Walnut Creek, CA 94596",Prologue Coffee & Tea,https://prologue-coffee.com/,02:25:37,,,,
37.695154,-122.078301,"3315 Castro Valley Blvd, Castro Valley, CA 94546",Urban Matcha,https://www.instagram.com/urbanmatcha.castrovalley/,02:29:11,,,,
37.68539,-122.0732,"22222 Redwood Rd, Castro Valley, CA 94546",Pampas Cafe,https://mymenuweb.com/us/restaurants/1114049/?utm_source=google_profile&utm_medium=google_profile&utm_campaign=admin,02:29:21,,,,
37.668637,-122.096087,"296 A St, Hayward, CA 94541",A. Romo’s Cafe,http://aromoscafe.com/,02:29:30,,,,
37.673967,-122.084243,"978 A St, Hayward, CA 94541",Snappy's Cafe,http://www.snappyscafe.com/,02:29:41,,,,
37.703292,-122.061401,"4799 Heyer Ave, Castro Valley, CA 94546",Café Rumi,http://www.caferumi.com/,02:29:52,,"ethically sourced, fair trade",,
37.694331,-122.090382,"20511 Stanton Ave, Castro Valley, CA 94546",Valley Java,,02:30:01,,,,
37.673653,-122.080973,"1099 B St, Hayward, CA 94541",Con Azucar Café,,02:30:25,,,,
37.673513,-122.081194,"1075 B St, Hayward, CA 94541",Tram Cream Coffee 6,http://tramcreamcoffee.com/,02:31:30,,,,
37.683976,-122.0635,"22600 Center St, Hayward, CA 94541",AJ's Coffee,,02:31:42,,,,
37.890685,-122.120393,"50 Lafayette Cir, Lafayette, CA 94549",Coffee Shop,,02:34:43,,,,
37.850156,-122.031542,"37 Alamo Square Dr, Alamo, CA 94507",Lever Coffee,https://levercoffee.com/,02:34:44,,,,
37.899491,-122.060577,"1410 N Main St, Walnut Creek, CA 94596",Tellus Coffee,https://www.telluscoffee.com/,02:35:03,,,single origin,
37.699548,-121.903337,"5901 Owens Dr, Pleasanton, CA 94588",Qamaria Yemeni Coffee Co.,https://www.qamariacoffee.com/,02:35:46,,,single origin,
37.899012,-122.063651,"1499 N California Blvd, Walnut Creek, CA 94596",Panama Bay Coffee Co,,02:37:47,,,,
37.897731,-122.061802,"1321 Locust St, Walnut Creek, CA 94596",Rooted Coffee Co,http://www.rootedcoffeeco.com/,02:37:51,organic,,,
37.694424,-122.05216,"3803 E Castro Valley Blvd, Castro Valley, CA 94552",Bodi's Java,http://bodisjava.com/,02:39:08,,,,
37.909503,-122.066247,"2175 N California Blvd Unit 204, Walnut Creek, CA 94596",Brewtopia Cafe,https://www.brewtopiacafe.com/,02:43:25,,,,
37.9521,-121.955027,"5439 Clayton Rd Ste E, Clayton, CA 94517",Relentless Grind Coffee Company,https://www.relentlessgrindcoffee.com/,02:43:42,,,,
37.818868,-121.995708,"480 San Ramon Valley Blvd K, Danville, CA 94526",Medleno Coffee Shop & Roastery,http://www.medleno.com/,02:46:08,organic,fair trade,single origin,
37.822011,-122.000058,"370 Hartz Ave, Danville, CA 94526",Corner of Brazil,http://www.cornerofbrazil.com/,02:46:09,,,,
37.819463,-121.997426,"402 Railroad Ave, Danville, CA 94526",Maison Benoit,https://www.maisonbenoit.us/,02:46:11,,,,
37.823045,-122.002404,"90 Railroad Ave, Danville, CA 94526",Sideboard Danville,http://sideboard.co/,02:46:13,organic,,,
37.823603,-122.004429,"21 Railroad Ave, Danville, CA 94526",kibi’s Cafe Danville,https://kibiscafe.com/,02:46:14,,,,
37.819868,-121.998093,"350 Railroad Ave, Danville, CA 94526",Toastique,https://toastique.com/pages/danville,02:46:16,organic,equity,,
37.800179,-121.918509,"3456 Blackhawk Plaza Cir, Danville, CA 94506",Brown Butter,http://www.brownbutterbp.com/,02:46:17,,,,
37.798639,-121.919962,"3408 Camino Tassajara, Danville, CA 94506",KavehG,https://www.kavehg.com/,02:46:19,,,,
37.810226,-121.990695,"730 Camino Ramon Ste 190, Danville, CA 94526",Cuppa Yo Danville,https://www.cuppayo.com/danvilleca,02:46:21,,equity,,
37.822783,-122.00138,"241 Hartz Ave, Danville, CA 94526",Sourdough & Co. - Danville,https://sourdoughandco.com/danville,02:46:22,utz,,,
37.773725,-121.977091,"2475 San Ramon Valley Blvd Ste 4, San Ramon, CA 94583",UMe | Tea & Snacks,https://umeteaca.com/,02:46:24,,,,
37.766416,-121.963753,"2600 Camino Ramon, San Ramon, CA 94583",Lakeside Coffee Bar,http://roundhouse-sr.com/,02:46:33,organic,,,
38.052128,-122.218984,"1 Rolph Park Dr, Crockett, CA 94525",Revival Coffee,https://therevivalcoffeeco.com/,02:48:40,,,,
37.757465,-122.409914,"2761 21st St, San Francisco, CA 94110",CoffeeShop,https://www.coffeeshopsf.com/,21:49:09,,,,
37.74194,-122.387432,"Bayview Plaza, 3801 3rd St, San Francisco, CA 94124",Starbucks Coffee Company,https://www.starbucks.com/store-locator/store/1015580,21:50:14,,,,
37.764754,-122.401285,"1775 17th St, San Francisco, CA 94103",Philz Coffee,https://philzcoffee.com/locations/potrero?utm_source=gmb&utm_medium=yext,21:51:15,sustainably sourced,,,
37.77111,-122.391062,"1385 4th St, San Francisco, CA 94158",Blue Bottle Coffee,https://bluebottlecoffee.com/us/eng/northern-california-cafes?utm_source=google&utm_medium=organic&utm_campaign=cafe_business_listing_norcal,21:51:33,,,,
37.785078,-122.399852,"201 3rd St, San Francisco, CA 94103",Sextant Coffee Roasters,http://sextantcoffee.com/,21:52:23,organic,,"single origin, traceable",
37.786541,-122.399187,"199 New Montgomery St, San Francisco, CA 94105",Sana’a cafe,https://thesanaacafe.com/?utm_source=Google&utm_medium=Organic&utm_campaign=GBP,21:52:26,,,,
37.790536,-122.397566,"50 Fremont St, San Francisco, CA 94105",Coffee Bodega Farm-to-Table,http://coffeebodega.com/,21:52:44,,fair trade,,
37.789963,-122.391367,"120 Folsom St, San Francisco, CA 94105",Saint Frank Coffee,https://www.saintfrankcoffee.com/,21:52:47,,,"single origin, transparency report",
37.78632,-122.398235,"222 2nd St, San Francisco, CA 94105",Equator Coffees,http://equatorcoffees.com/,21:53:10,"organic, biodiversity, regenerative agriculture, regenerative, certified organic, b corp","b corp certified, fair trade",single origin,
37.791576,-122.399363,"22 Battery St, San Francisco, CA 94111",Flywheel Coffee Roasters,https://flywheelcoffee.com/,21:53:20,,,,
37.788677,-122.403483,"66 Kearny St, San Francisco, CA 94108",Andytown Coffee Roasters,https://andytownsf.com/,21:53:24,compostable,"ethical sourcing, ethically sourced","single origin, single-origin",
37.795538,-122.39343,"Ferry Building, 1st St, San Francisco, CA 94111",SIGNAL Coffee Roasters,,21:53:49,,,,
37.794824,-122.410289,"1030 Washington St, San Francisco, CA 94108",The Coffee Movement,https://www.thecoffeemovement.com/,21:54:47,organic,,,
37.773342,-122.391779,"610 Long Bridge St, San Francisco, CA 94158",Cafe Réveille,http://cafereveille.com/,21:56:55,,,,
37.834531,-122.262761,"4770 Telegraph Ave, Oakland, CA 94609",Sana’a Cafe,https://sanaahousecafe.com/,22:23:25,,,,
37.778488,-122.27676,"1901 Webster St, Alameda, CA 94501",Peet's Coffee,https://www.peets.com/,22:59:56,"water conservation, organic",fair trade,,
37.817138,-122.263474,"2869 Broadway, Oakland, CA 94612",Souvenir Coffee Co.,https://www.souvenir-coffee.com/,23:32:28,,,"single origin, traceable",
37.840141,-122.262284,"5443 Telegraph Ave, Oakland, CA 94609",Jerusalem Coffee House,https://jerusalemcoffeehouse.com/,00:37:39,,,,
37.689432,-121.805284,"53 Wright Brothers Ave Ste A, Livermore, CA 94551",Grounded - Coffee and Local Delights,http://www.groundedlivermore.com/,02:37:04,,,,
37.723798,-121.942973,"21001 San Ramon Valley Blvd E4, San Ramon, CA 94583",Bober Tea & Coffee,https://boberteamochi.com/,02:37:06,,,,
37.659728,-121.899402,"6701 Koll Center Pkwy Ste 100, Pleasanton, CA 94566",Qatra Cafe,http://qatracafe.com/,02:37:07,,,,
37.676991,-121.875298,"4299 Valley Ave, Pleasanton, CA 94566",Caffeinated Cowboy,https://www.instagram.com/countrycowboycoffeepleasanton?igsh=MzRlODBiNWFlZA==,02:37:08,,,,
37.693016,-121.893246,"4305 Hacienda Dr, Pleasanton, CA 94588",Hacienda Cafe,https://www.haciendaterracecafe.com/,02:37:10,,,,
37.695279,-121.929212,"1408 Stoneridge Mall Rd, Pleasanton, CA 94588",It’s a Grind Coffee House,https://itsagrind.com/itsagrindcoffeehousepleasanton?utm_source=google,02:37:16,,,,
37.759795,-121.955961,"6101 Bollinger Canyon Rd Ste 100, San Ramon, CA 94583",Flourish,https://flourish.bishopranch.com/,02:38:48,,,,
37.773682,-121.97721,"2475 San Ramon Valley Blvd Unit 6, San Ramon, CA 94583",EggHead Cafe,http://eggheadcafe.net/,02:38:53,organic,,,
37.774636,-121.977756,"2441 San Ramon Valley Blvd, San Ramon, CA 94583",Sharetea,https://pos.chowbus.com/online-ordering/store/Sharetea-San-Ramon/23176?referrer=google_food_ordering,02:38:56,,,,
37.763016,-121.959216,"6000 Bollinger Canyon Rd Suite 1107, San Ramon, CA 94583",Salt & Straw,https://saltandstraw.com/,02:39:01,,equity,,
37.777708,-121.972567,"3110 Crow Canyon Pl Ste b 1, San Ramon, CA 94583",Happy Lemon-San Ramon,http://www.happylemonusa.com/,02:39:03,,,,
37.762605,-121.96272,"142 Sunset Dr, San Ramon, CA 94583",Bagel Street Cafe San Ramon,https://ordersave.com/bagelstreetcafe-sanramon,02:39:06,,,,
37.819007,-121.997525,"415 Railroad Ave, Danville, CA 94526",Noah's NY Bagels,https://locations.noahs.com/us/ca/danville/415-railroad-ave?y_source=1_MTAwNTY3NzctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,02:39:39,,,,
37.661738,-121.874568,"618 Main St A, Pleasanton, CA 94566",Koffee Time,https://www.koffeetimepleasanton.com/,02:40:38,,,,
37.662911,-121.87449,"700 Main St, Pleasanton, CA 94566",Planta Coffee House,https://www.plantacoffeehouse.com/,02:41:05,,,,
37.699591,-121.903785,"5321 Hopyard Rd g, Pleasanton, CA 94588",KAMUROCHO,,02:41:07,,,,
37.67714,-121.786147,"847 E Stanley Blvd, Livermore, CA 94550",Chocolate Fish Coffee Roasters Livermore,https://www.instagram.com/chocfishcoffee_livermore?igsh=NTc4MTIwNjQ2YQ==&utm_source=qr,02:41:08,,,,
37.704212,-121.934985,"7150 Regional St, Dublin, CA 94568",Paris Baguette,https://parisbaguette.com/locations/ca/dublin/7150-regional-street/,02:41:15,,,,
37.70416,-121.935219,"7160 Regional St, Dublin, CA 94568",Cafe Tapioca,http://www.cafetapioca.com/,02:41:17,,,,
37.71019,-121.927946,"7377 Amador Valley Blvd, Dublin, CA 94568",Aj's Coffee,https://www.doordash.com/store/1255090?utm_source=mx_share&aw=6NCMMqSFwS9KhrSO,02:41:18,,,,
37.797788,-121.919428,"3454 Camino Tassajara, Danville, CA 94506",Sourdough & Co Blackhawk,https://sourdoughandco.com/california-danville-camino-tassajara-rd,02:45:25,utz,,,
37.763016,-121.959216,"Equinox, 6000 Bollinger Canyon Rd #1510, San Ramon, CA 94583",GIO Gelati San Ramon,http://giogelati.com/,02:46:02,,,,
37.69075,-121.878077,"3150 Santa Rita Rd Ste b, Pleasanton, CA 94566",Jade's Teacup Cafe,,02:46:45,,,,
37.730205,-121.930094,"9140 Alcosta Blvd, San Ramon, CA 94583",T4,http://t4alcosta.muncho.io/,02:46:55,,,,
37.710923,-121.889035,"5140 Hacienda Dr, Dublin, CA 94568",Ross Cafe,https://www.rosscafe.com/,02:49:19,,,,
37.660797,-121.875373,"530 Main St, Pleasanton, CA 94566",Inklings Coffee and Tea,http://inklingscoffee.com/,02:49:20,,,,
37.734297,-122.434175,"2810 Diamond St, San Francisco, CA 94131",Cuppa Boba & Froyo,https://www.doordash.com/store/cuppa-san-francisco-24187807/100258557/,23:45:05,,,,
37.788527,-122.415007,"896 Sutter St, San Francisco, CA 94109",A Cup Of Joy,,00:05:22,,,,
37.790171,-122.415356,"1191 Pine St, San Francisco, CA 94109",Another Cafe,http://www.anothercafesf.com/,00:05:36,organic,fair-trade,,
37.784918,-122.407877,"17 Powell St, San Francisco, CA 94102",The Turn Cafe,https://www.axiomhotel.com/amenities/turn-cafe,00:22:11,,,,
37.802312,-122.405884,"1 Telegraph Hill Blvd, San Francisco, CA 94133",Coit Tower Cafe,https://sfrecpark.org/facilities/facility/details/Coit-Tower-290,00:26:58,,equity,,
37.766721,-122.403567,"245 Kansas St, San Francisco, CA 94103",Kilovolt coffee,,00:31:00,,,,
37.790272,-122.409315,"724 Bush St, San Francisco, CA 94108",BeanStalk Cafe,https://m.facebook.com/Beanstalk-Cafe-722100901151670/,00:43:29,,,,
37.793728,-122.396759,"16 California St, San Francisco, CA 94111",Cafe Terminus,http://www.terminussf.com/,00:46:19,,,,
37.791298,-122.398734,"445 Market St, San Francisco, CA 94111",Coffee Bar,,00:47:28,,,,
37.774901,-122.390072,"1030 3rd St, San Francisco, CA 94158",TWYNE,https://www.lumahotels.com/san-francisco/dine,00:57:19,,,single origin,
37.795538,-122.39343,"Ferry Building, 1, Shop 46, San Francisco, CA 94111",Red Bay Coffee Ferry Building,http://redbaycoffee.com/,00:59:43,b corp,"fair trade, equity","single origin, direct trade, farm to cup",
37.723484,-122.45357,"1110 Ocean Ave, San Francisco, CA 94112",Philz Coffee,https://philzcoffee.com/locations/ocean-ave?utm_source=gmb&utm_medium=yext,21:47:39,sustainably sourced,,,
37.734023,-122.433872,"2815 Diamond St, San Francisco, CA 94131",Andytown Coffee Roasters,https://andytownsf.com/,21:48:55,compostable,"ethical sourcing, ethically sourced","single origin, single-origin",
37.74456,-122.452562,"675 Portola Dr, San Francisco, CA 94127",Starbucks Coffee Company,https://www.starbucks.com/store-locator/store/16566/,21:49:17,,,,
37.7502,-122.45,,Creighton's Bakery Cafe,,21:49:57,,,,
37.800883,-122.437882,"2080 Chestnut St, San Francisco, CA 94123",Peet's Coffee,http://www.peets.com/pages/store/chestnut,21:54:55,"water conservation, organic",fair trade,,
37.80035,-122.441487,"2300 Chestnut St, San Francisco, CA 94123",Emporio Rulli - Delivery Only,https://group.goairmart.com/en/c/s/36437,21:55:18,,,,
37.805506,-122.431939,"2 Marina Blvd, San Francisco, CA 94123",Equator Coffees,http://equatorcoffees.com/,21:55:24,"organic, biodiversity, regenerative agriculture, regenerative, certified organic, b corp","b corp certified, fair trade",single origin,
37.776042,-122.431387,"711 Fillmore St, San Francisco, CA 94117",Alamo Square Cafe,https://alamosquarecafe.com/,21:59:39,,,,
37.756422,-122.421388,"1026 Valencia St, San Francisco, CA 94110",Ritual Coffee Roasters,http://ritualcoffee.com/,22:06:06,,,single origin,
37.764309,-122.421567,"539 Valencia St, San Francisco, CA 94110",Sextant Coffee Roasters,http://sextantcoffee.com/,22:06:53,organic,,"single origin, traceable",
37.79848,-122.422045,"2340 Polk St, San Francisco, CA 94109",Saint Frank Coffee,http://www.saintfrankcoffee.com/,22:09:01,,,"single origin, relationship coffee, transparency report",
37.802423,-122.424997,"2911 Van Ness Ave, San Francisco, CA 94109",First Cup Café,,22:09:12,,,,
37.760576,-122.410318,"2814 19th St, San Francisco, CA 94110",The Coffee Movement,https://www.thecoffeemovement.com/,22:17:42,organic,,,
37.791238,-122.405796,"455 Grant Ave, San Francisco, CA 94108",Home Coffee Roasters,http://homecoffeesf.com/,22:42:44,organic,,,
37.793342,-122.404214,"550 Kearny St, San Francisco, CA 94108",K Five Fifty,,22:43:20,,,,
37.777728,-122.396241,"648 4th St, San Francisco, CA 94107",Latte Express + Banh Mi & Donut,https://www.4thstreetlatteexpress.com/,22:59:22,,,,
